filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",7/8 (87.5%),4.71,0.76,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (14.29%); Very Good: 0 (0.00%); Excellent: 6 (85.71%)
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",8/8 (100%),4.88,0.35,5.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (12.50%); Excellent: 7 (87.50%)
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",8/8 (100%),4.88,0.35,5.00,8,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (12.50%); Excellent: 7 (87.50%)
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,8,The course was difficult.,8/8 (100%),2.63,0.92,3.00,8,Strongly disagree: 1 (12.50%); Disagree: 2 (25.00%); Neither agree nor disagree: 4 (50.00%); Agree: 1 (12.50%); Strongly agree: 0 (0.00%)
MARSCI-376A-01_Read__Andrew_Fall_2024.html,Fall 2024,MARSCI-376A-01 : MARINE MAMMALS.MARSCI-376A-01.BIOLOGY-376A-01.ENVIRON-376A-01.,Andrew Read,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8/8 (100%),2.25,1.39,2.00,8,1: 3 (37.50%); 2: 2 (25.00%); 3: 2 (25.00%); 4: 0 (0.00%); 5: 1 (12.50%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",5/12 (41.67%),4.20,0.45,4.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 4 (80.00%); Excellent: 1 (20.00%)
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",5/12 (41.67%),4.40,0.55,4.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (60.00%); Excellent: 2 (40.00%)
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",5/12 (41.67%),4.40,0.55,4.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (60.00%); Excellent: 2 (40.00%)
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,8,The course was difficult.,5/12 (41.67%),3.00,1.00,3.00,5,Strongly disagree: 0 (0.00%); Disagree: 2 (40.00%); Neither agree nor disagree: 1 (20.00%); Agree: 2 (40.00%); Strongly agree: 0 (0.00%)
MARSCI-504A-01_Gill__David_Spring_2025.html,Spring 2025,MARSCI-504A-01 : MARINE PROTECTED AREAS.MARSCI-504A-01.ENVIRON-504A-01.ETHICS-504A-01.,David Gill,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5/12 (41.67%),5.40,0.55,5.00,5,1: 0 (0.00%); 2: 0 (0.00%); 3: 0 (0.00%); 4: 0 (0.00%); 5: 3 (60.00%); 6: 2 (40.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",5/6 (83.33%),5.00,0.00,5.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 0 (0.00%); Excellent: 5 (100.00%)
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",5/6 (83.33%),4.60,0.55,5.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 2 (40.00%); Excellent: 3 (60.00%)
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",5/6 (83.33%),5.00,0.00,5.00,5,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 0 (0.00%); Excellent: 5 (100.00%)
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,8,The course was difficult.,5/6 (83.33%),2.40,1.14,2.00,5,Strongly disagree: 1 (20.00%); Disagree: 2 (40.00%); Neither agree nor disagree: 1 (20.00%); Agree: 1 (20.00%); Strongly agree: 0 (0.00%)
MARSCI-533A-01_Garrity-Blake__Barbara_Spring_2025.html,Spring 2025,MARSCI-533A-01 : MARINE FISHERIES POLICY.MARSCI-533A-01.ENVIRON-533A-01.,Barbara Garrity-Blake,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5/6 (83.33%),3.00,0.00,3.00,5,1: 0 (0.00%); 2: 0 (0.00%); 3: 5 (100.00%); 4: 0 (0.00%); 5: 0 (0.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
